Ensemble_ID,Intensity,Density,Energy,Avg_Count,Avg_TPM
ENSMUSG00000034041,137.0991998537635,0.00013129,0.0179997,2.6875,0.1385786375
ENSMUSG00000042228,121.62284310848064,0.00429238,0.522052,0.244686875,0.0634175
ENSMUSG00000019726,151.35200616717447,0.0644348,9.75234,0.8368436875,0.6631921875
ENSMUSG00000069516,161.59143257426447,0.00736666,1.19039,104.485875,9.129008125
ENSMUSG00000069515,156.04576024823203,0.00256557,0.400348,0.1391175,0.013562625
ENSMUSG00000027800,151.26711331197205,0.00676595,1.02347,1.3561784375000001,0.05220796875
ENSMUSG00000007458,137.92550536561018,0.021045,2.90265,23.468626875,0.8423943812499999
ENSMUSG00000056947,123.41464299974591,0.00920766,1.13636,872.8177499999999,37.025356249999994
ENSMUSG00000022244,162.01974615358205,2.64E-05,0.00428188,29.581808750000004,6.528286562500001
ENSMUSG00000069662,141.47344434970913,0.00347249,0.491267,2341.1125,60.36381874999999
ENSMUSG00000001156,137.0396860560795,0.00147314,0.201879,1.12453125,0.0526491875
ENSMUSG00000029554,108.28559107989896,0.00272782,0.295384,0.45148125,0.0776080625
ENSMUSG00000021485,112.62606237178272,0.00975769,1.09898,0.10114424999999999,0.02210545625
ENSMUSG00000037235,118.96424608464466,0.0119998,1.42755,34.375,0.7808035625000002
ENSMUSG00000020310,112.6257474498769,0.00439461,0.494947,1.9655433125,0.264833875
ENSMUSG00000031681,136.24949553831667,0.0153598,2.09277,0.8725793749999999,0.0648553125
ENSMUSG00000024563,137.20051211123803,0.000602766,0.0826998,42.59396751452212,3.7180403768372
ENSMUSG00000032402,135.676623504022,0.00128971,0.174984,0.5089463750000001,0.1836516875
ENSMUSG00000024515,136.38721731914427,0.013698,1.86824,19.382504437499996,5.370479875000001
ENSMUSG00000021540,106.66289948459482,0.00219039,0.233633,0.0,0.0
ENSMUSG00000036867,137.3740179350845,0.00838058,1.15128,0.09147225,0.088471875
ENSMUSG00000025880,124.6730355473871,0.0389583,4.85706,14.21768176503625,0.8080729368354375
ENSMUSG00000042622,127.00377324611391,0.0331642,4.21198,0.3209541875,0.07028867500000001
ENSMUSG00000051510,146.7905151791166,0.0188364,2.765,8.73287,3.894007124999999
ENSMUSG00000018143,116.27756160830091,0.0028007,0.325659,23.529955625,0.7838118125000001
ENSMUSG00000036634,156.5048452337292,0.0764145,11.9592,880.649875,38.584243750000006
ENSMUSG00000033343,128.8910883007163,0.00086059,0.110922,0.0,0.0
ENSMUSG00000074881,135.50092024841786,0.000605315,0.082021,0.3125,0.015519831250000001
ENSMUSG00000060572,123.13488289917429,1.08E-05,0.00132777,11.810359374999999,1.2942781875
ENSMUSG00000023572,147.0210918534704,0.0510104,7.4996,94.68238124999999,9.265809375
ENSMUSG00000021363,128.4764639547996,0.00405777,0.521328,3.37892875,0.112731
ENSMUSG00000027375,157.12083343066033,0.081617,12.8237,26.83928875,9.11569
ENSMUSG00000003746,143.26683378353042,0.025739,3.68755,0.116585,0.00448154375
ENSMUSG00000008763,127.07650152959042,0.00149187,0.189581,8.215276249999999,5.037408125
ENSMUSG00000024085,141.84795336646272,0.00662133,0.939222,0.19371,0.02721325
ENSMUSG00000005142,133.32944168523088,0.027673,3.68964,0.0,0.0
ENSMUSG00000029119,126.84779264728503,0.016545,2.0987,2.8196271250000002,0.17698825624999998
ENSMUSG00000025037,143.61724951727098,0.00414277,0.594974,1072.0549374999998,26.49248125
ENSMUSG00000016528,134.56307529922987,0.0291876,3.92757,3.8859198907822496,0.8921970835745624
ENSMUSG00000029454,144.50061613321114,0.0467657,6.75767,0.0,0.0
ENSMUSG00000026390,133.1394045303175,0.00602745,0.802491,0.0,0.0
ENSMUSG00000020289,129.3029512308595,0.0255225,3.30013,0.530005,0.25577774999999997
ENSMUSG00000007411,143.9329165457355,0.0532629,7.66626,9.5159125355,3.1262415920625
ENSMUSG00000068037,143.32477438923675,0.000154415,0.0221316,0.007041913409375,0.00047621795231250004
ENSMUSG00000020052,151.89882504965422,0.0968944,14.7181,47.375,1.96340675
ENSMUSG00000009248,114.8795068624247,0.000544759,0.0625816,0.012680875,0.00202863125
ENSMUSG00000022887,141.86379398713572,0.00906829,1.28646,0.311346875,0.0170906875
ENSMUSG00000028979,120.11287839917905,0.000777779,0.0934216,0.0,0.0
ENSMUSG00000057092,139.0629278327354,0.000220606,0.0306781,0.0625,0.0109564375
ENSMUSG00000004933,152.74696619417915,0.118429,18.0897,0.517770625,0.07719875
ENSMUSG00000040533,117.4276148780398,0.000928107,0.108985,5.25,0.28974468125
ENSMUSG00000022324,147.98234658038342,0.000922029,0.136444,0.9059311941821251,0.029055279925771876
ENSMUSG00000020583,124.4621039380698,0.000553361,0.0688728,0.125,0.004621075
ENSMUSG00000016995,117.08912677904927,0.00480869,0.563043,3.709643125,0.106853775
ENSMUSG00000037236,141.93950373847676,0.0653032,9.26908,3.25404375,0.217056725
ENSMUSG00000059436,132.01740388502373,0.0448161,5.91651,0.81748125,0.1189054375
ENSMUSG00000030678,140.0562894366517,0.0221336,3.09996,0.0,0.0
ENSMUSG00000018893,114.28850742976317,0.00510511,0.583455,1.29469979375,1.0034092124999998
ENSMUSG00000024561,123.96158298860689,0.00223195,0.276676,237.30688124999995,6.3922662500000005
ENSMUSG00000024513,142.13206325760189,0.0299038,4.25029,52.933387499999995,18.00839375
ENSMUSG00000035478,143.64867326492197,0.0699712,10.0513,0.600627582561875,0.1746500252298125
ENSMUSG00000030322,128.74757671551077,0.0134718,1.73447,36.968112500000004,1.7095068750000002
ENSMUSG00000037780,118.71942719553923,0.00139443,0.165544,0.0,0.0
ENSMUSG00000024863,116.941002487172,1.57E-06,0.000183521,2.0,0.195720375
ENSMUSG00000041607,174.2088636377417,0.127465,22.2056,0.07091118125,0.0038010761250000004
ENSMUSG00000074037,136.1865772245297,0.000906509,0.123455,0.929695,0.02562796875
ENSMUSG00000045569,127.60905634289665,0.000586444,0.0748356,0.0625,0.0041867125
ENSMUSG00000038537,136.49598232864872,0.000483292,0.0659675,4.223995625000001,0.1747229875
ENSMUSG00000047259,124.67434196568745,0.0127067,1.58421,72.625,2.8305954374999995
ENSMUSG00000007480,128.6979006459551,0.00110384,0.142062,10.1875,0.962649375
ENSMUSG00000031442,135.32742645193125,0.00663676,0.898136,1.1349825,0.1869315
ENSMUSG00000038612,128.24034334763948,0.0254713,3.26645,33.847300405000006,5.294100421250001
ENSMUSG00000041859,142.09118337753932,0.00142238,0.202107,0.0,0.0
ENSMUSG00000002870,124.5133611707906,0.000442014,0.0550367,72.714725,2.3237664375
ENSMUSG00000022673,186.04581605601248,0.000140229,0.026089,1.0785539375,0.25333560625
ENSMUSG00000005410,122.35021878846693,0.00329324,0.402929,0.0,0.0
ENSMUSG00000026355,133.07675269448941,0.00334178,0.444713,0.0,0.0
ENSMUSG00000029730,120.07351619306989,0.00568111,0.682151,9.685005499999999,2.172566375
ENSMUSG00000016493,140.21553332349956,0.000267223,0.0374688,0.0,0.0
ENSMUSG00000014355,129.6783529825427,0.0068114,0.883292,0.0,0.0
ENSMUSG00000022227,149.22241337380544,4.67E-05,0.00697391,0.0,0.0
ENSMUSG00000022226,135.59508703043073,0.000508658,0.0689715,0.0,0.0
ENSMUSG00000061068,106.77731501883795,0.00133661,0.142719,0.0,0.0
ENSMUSG00000022225,115.2997545445488,0.0002937,0.0338636,0.0,0.0
ENSMUSG00000033825,152.61472785485591,0.0662589,10.1121,0.1875,0.024385
ENSMUSG00000022157,130.44071093481827,0.0069747,0.909783,0.0,0.0
ENSMUSG00000071361,137.1875338798589,0.000535922,0.0735218,0.6875,0.0450629375
ENSMUSG00000074435,149.77714374680923,0.0183676,2.75104,0.0,0.0
ENSMUSG00000022517,154.48753219100703,0.0658765,10.1771,1.9745206250000003,0.32009787500000003
ENSMUSG00000032717,115.97620152749062,0.00809396,0.938707,0.0875875625,0.060395
ENSMUSG00000027239,116.94058154235145,0.0021661,0.253305,13.02331421875,2.067236308125
ENSMUSG00000020212,133.02668203040824,0.000274552,0.0365227,0.374090625,0.13983375
ENSMUSG00000020184,128.69013759092394,0.00785257,1.01055,0.3593625,0.186203125
ENSMUSG00000054387,158.80802086483217,0.0781503,12.4108,1.428475,0.11342625
ENSMUSG00000023088,126.52066962276122,0.00515858,0.652666,2.6101455,0.10992307500000001
ENSMUSG00000066441,132.9187563174314,0.00637706,0.847631,6.1701475,0.9730696875000001
ENSMUSG00000010095,133.39179113144874,0.0266188,3.55073,0.816581875,0.384581375
ENSMUSG00000002768,145.7238909773674,0.0403113,5.87431,1991.131875,305.18818749999997
ENSMUSG00000031393,114.62814137884693,0.00722824,0.82856,88.36002129017875,0.856251251874275
ENSMUSG00000030557,112.55157599658304,0.00448225,0.504484,5.75461625,0.130157775
ENSMUSG00000079033,124.83968823679588,0.00624336,0.779422,0.06402055625,0.006240967500000001
ENSMUSG00000005583,126.48360603910382,0.00232596,0.294196,3.7844156250000003,0.7596474999999999
ENSMUSG00000001419,135.550578432396,0.0368664,4.99726,0.33578,0.120838125
ENSMUSG00000020160,140.84937689858967,0.0291956,4.11218,2.6104165625,0.07887153125
ENSMUSG00000003037,134.56940953711947,0.00317163,0.426805,102.31872499999999,30.17218125
ENSMUSG00000035683,129.04321873083634,0.00520447,0.671602,0.0,0.0
ENSMUSG00000025241,135.66661776193442,0.00228969,0.310635,105.09914249999999,1.4025435687500003
ENSMUSG00000106695,152.33523965141612,0.0507942,7.73776,0.026486212500000002,0.0058056875
ENSMUSG00000001493,139.28053196154036,0.00197692,0.275347,23.3125,1.1482098125
ENSMUSG00000036144,116.93578824353267,0.00184824,0.216125,0.0,0.0
ENSMUSG00000023914,119.527282549973,0.000588138,0.0702989,1.5625,0.059829375
ENSMUSG00000024313,132.09211514066902,0.000341745,0.0451418,0.0,0.0
ENSMUSG00000014361,143.59926458419216,0.000351983,0.0505444,8.579481874999999,0.35033230625
ENSMUSG00000030544,129.44899478778854,2.67E-05,0.00345054,0.5,0.040759875
ENSMUSG00000030543,129.73413816651882,0.0086226,1.11864,6.750606250000001,0.38870075
ENSMUSG00000051855,144.25676765721292,0.047908,6.91108,4.597470625000001,0.7413376875000001
ENSMUSG00000009376,129.98130691459386,0.0025097,0.326215,0.7238475,0.0194725
ENSMUSG00000006732,136.56906837999082,0.00117638,0.160657,0.3333769375,0.0381389375
ENSMUSG00000050295,141.04407789508184,0.000431414,0.0608484,29.625,0.49445305000000006
ENSMUSG00000055210,153.17396733285696,0.1012,15.5011,2.625,0.0968173125
ENSMUSG00000030605,138.67854203978894,0.000843971,0.117041,0.0,0.0
ENSMUSG00000018169,115.82142669242158,0.000394206,0.0456575,0.067409375,0.0402671875
ENSMUSG00000027887,137.76117813761866,0.000782574,0.107809,0.112949875,0.016158937499999998
ENSMUSG00000020346,131.0113364629813,1.35E-07,1.77E-05,46.67912222421249,1.4730650842861874
ENSMUSG00000042428,141.41067293303672,0.0353732,5.00214,518.75,11.294856250000002
ENSMUSG00000019966,118.35228706713727,0.00140585,0.166386,8.0719685,0.6317967687499998
ENSMUSG00000000318,124.35290290924928,0.000347625,0.0432282,0.345651,0.0944113125
ENSMUSG00000030218,129.21141812650933,0.00115857,0.149701,0.0,0.0
ENSMUSG00000054612,152.48681664706552,0.00190817,0.29097,27.275513750000002,1.0332350499999998
ENSMUSG00000035299,146.3158759234859,0.00044707,0.0654135,0.6878885945125,0.022345279357125
ENSMUSG00000033307,123.04375920256771,0.0109444,1.34664,26.023087500000003,6.4770143749999995
ENSMUSG00000029417,124.24862102413391,0.000264284,0.0328369,0.0,0.0
ENSMUSG00000024896,124.33119322819154,0.000712284,0.088559,1044.2375,42.55268125
ENSMUSG00000025389,147.6457986509521,0.010027,1.48045,0.5,0.022848062500000002
ENSMUSG00000052271,122.21671635486308,1.90E-06,0.000232577,2.19334,0.07747721249999999
ENSMUSG00000035158,149.2942182009687,0.0106003,1.58256,1.5826637499999998,0.18301156249999997
ENSMUSG00000025423,168.65702222565574,0.115051,19.4042,617.9565625,32.1800375
ENSMUSG00000031004,120.98609626817179,0.000820926,0.0993205,0.0,0.0
ENSMUSG00000028708,141.5711424269745,0.0348047,4.92735,1.513482771292625,0.065710022818525
ENSMUSG00000020190,138.70012358348976,0.007524,1.04358,157.4609625,5.481854374999999
ENSMUSG00000048416,139.7761660519202,0.000925353,0.129343,8.69068125,0.834718125
ENSMUSG00000032498,128.16004376196616,0.00178253,0.228449,0.39595549935624996,0.0903963073825
ENSMUSG00000026743,122.80320215977052,0.0021247,0.26092,13.180919554639749,0.2879926748148875
ENSMUSG00000029313,131.58201933966373,0.00179843,0.236641,9.801392165805,0.12398530369516877
ENSMUSG00000068036,133.10731390677356,0.00815025,1.08486,48.176563642237504,0.69830938765925
ENSMUSG00000047945,121.22694376145753,0.0219431,2.66009,2243.5537500000005,157.59285
ENSMUSG00000030523,112.79564495579322,0.000500464,0.0564502,0.0,0.0
ENSMUSG00000027820,118.49624422865482,0.00193319,0.229076,0.0889425,0.0031274125
ENSMUSG00000049723,175.7643514902067,0.000481846,0.0846908,0.0,0.0
ENSMUSG00000047562,146.80950226597298,0.000396711,0.0582408,0.0,0.0
ENSMUSG00000000901,120.44364167868922,0.00157343,0.189509,1.029005625,0.19827487500000002
ENSMUSG00000050578,147.99101735770532,0.0389254,5.76062,0.0,0.0
ENSMUSG00000000957,151.5340686132928,0.00247255,0.374676,2.351757875,0.40508556250000005
ENSMUSG00000031790,113.75742981680739,0.00977317,1.11177,0.0,0.0
ENSMUSG00000028226,137.1145825711568,0.0211261,2.89669,1.4019693125,0.3267686875
ENSMUSG00000031740,142.52054270383022,0.00231718,0.330246,0.9051529374999999,0.1962574875
ENSMUSG00000027612,138.06870262101768,0.00559648,0.772698,0.0,0.0
ENSMUSG00000043613,151.58989437003157,0.000108761,0.016487,0.0,0.0
ENSMUSG00000018623,138.3903465484814,0.00431908,0.59772,0.0,0.0
ENSMUSG00000005800,136.44469227663882,7.69E-06,0.00104934,0.0,0.0
ENSMUSG00000017737,132.89315845304307,0.00656548,0.87251,2.5350865624999996,0.26647755
ENSMUSG00000021103,161.85172082121812,0.00286334,0.463435,140.4106625,6.044913124999999
ENSMUSG00000039308,140.15076532932434,0.00691817,0.969587,15.762573187187497,0.5132545069562501
ENSMUSG00000056493,134.89788625536247,0.00401958,0.542232,34.602199999999996,0.4716910000000001
ENSMUSG00000032221,134.08643354153898,0.0397333,5.32772,62.238937500000006,1.205801875
ENSMUSG00000000282,126.65484009097938,0.0146923,1.86085,0.2823475625,0.07438687499999999
ENSMUSG00000032517,146.83051504625053,0.0722794,10.6128,51.62608124999999,14.066517500000002
ENSMUSG00000015536,121.41107042179307,0.0210821,2.55961,838.581625,86.42526874999999
ENSMUSG00000032418,111.70637844919348,0.00873132,0.975343,0.0,0.0
ENSMUSG00000076439,161.08882749073828,0.0591684,9.53134,83.96759374999999,19.40447875
ENSMUSG00000042351,124.09601714065136,0.00219779,0.272737,0.0,0.0
ENSMUSG00000019179,156.7380752150371,0.121141,18.9875,0.9116268750000001,0.26024675
ENSMUSG00000020321,170.48822600517119,0.137329,23.413,2.270893125,0.54026575
ENSMUSG00000022652,126.45316791961834,0.000342158,0.043267,0.0625,0.0021992375
ENSMUSG00000078365,147.64035384441917,3.73E-05,0.00551205,5.1875,0.41290918125
ENSMUSG00000002227,139.9775407074677,0.00196588,0.275179,8.707682891874999,0.246011716625
ENSMUSG00000039067,161.8005701252799,0.0631109,10.2114,24.232945,3.7050994375
ENSMUSG00000022661,169.56251631897862,0.128763,21.8334,17.619884375000005,15.726096875000001
ENSMUSG00000030144,135.2179264584811,0.00270332,0.365538,0.0,0.0
ENSMUSG00000028402,139.22073781756615,0.0208627,2.90452,5.370118206804619,0.07405808470449658
ENSMUSG00000046805,135.7215296947978,0.00188448,0.255765,1.5625,0.038117687500000004
ENSMUSG00000006389,134.92256592786197,7.57E-05,0.0102132,0.0,0.0
ENSMUSG00000009350,128.6821518641672,1.01E-06,0.00013054,0.0,0.0
ENSMUSG00000031402,132.01887410429222,0.0287078,3.78998,0.16102125,0.074014375
ENSMUSG00000107283,139.1684164021188,0.0169693,2.36159,2.9319643749999997,0.69646025
ENSMUSG00000056569,128.1963666992094,0.00463074,0.593645,0.0,0.0
ENSMUSG00000032470,141.6305839628829,0.0254539,3.60505,1.7138315312499999,0.52697148875
ENSMUSG00000026712,142.68157770303426,0.00110397,0.157517,0.11656375,0.006480375
ENSMUSG00000020695,137.3906079485275,0.000766984,0.105377,0.0,0.0
ENSMUSG00000031928,130.13841059393994,0.00284317,0.370006,1.0801018394312498,0.50920108615875
ENSMUSG00000027210,126.97967123395912,0.0371696,4.71979,0.312854375,0.232151875
ENSMUSG00000041420,117.54067100345418,0.0328051,3.85594,0.23995312500000002,0.023289625
ENSMUSG00000005611,132.9992254772427,0.000905862,0.120479,0.0486143125,0.0188376875
ENSMUSG00000025930,122.24242024658334,0.00246195,0.300955,2.47389,0.2625349375
ENSMUSG00000039910,147.62373566110247,0.0865095,12.7709,4.8484156249999995,2.5811934375
ENSMUSG00000024151,138.6084940930163,0.0413461,5.73094,0.0,0.0
ENSMUSG00000014850,137.97692855158346,0.0203075,2.80196,1.11379625,0.23779562499999998
ENSMUSG00000007035,132.22616724161523,0.00107318,0.141902,0.1437654375,0.035274
ENSMUSG00000005370,131.5230630543838,0.0135949,1.78805,466.131125,11.391145
ENSMUSG00000054256,140.53018085258,0.00132959,0.186847,0.0,0.0
ENSMUSG00000024042,134.8192439259014,0.0204696,2.7597,65.163819375,1.4678814
ENSMUSG00000031358,116.17782811977627,0.00573099,0.665814,31.800906875000003,2.68736975
ENSMUSG00000021907,183.01118324300302,1.56E-05,0.00285584,0.0,0.0
ENSMUSG00000031207,170.42524659824625,0.0158786,2.70611,0.0,0.0
ENSMUSG00000026100,126.42457365361243,0.00258822,0.327214,0.0,0.0
ENSMUSG00000048450,157.17866755356823,0.000119487,0.0187808,1.938400625,0.12143125
ENSMUSG00000021469,161.48509672674646,0.0234582,3.78814,0.0,0.0
ENSMUSG00000025469,129.35321456235476,0.00535682,0.692922,0.72031,0.04194525625
ENSMUSG00000029198,133.91663282438586,0.0153907,2.06107,1879.4956249999996,55.149131249999996
ENSMUSG00000024580,122.10511835603103,0.000210166,0.0256624,433.894625,11.266333125
ENSMUSG00000064360,146.73301977373615,0.111084,16.2997,250.4373125,154.40848125
ENSMUSG00000031765,163.17701350129403,0.0586472,9.56989,29.86613375,3.2259365000000004
ENSMUSG00000045996,117.61940387838162,0.00246415,0.289833,292.57475000000005,72.53261875000001
ENSMUSG00000031760,144.2701087005305,0.0430525,6.21118,117.3944875,45.911956249999996
ENSMUSG00000027254,148.78376347721553,0.0886143,13.1844,31.22667125,14.138189375
ENSMUSG00000052727,173.69609139208302,0.123943,21.5284,3.57718885509625,0.32876475909249997
ENSMUSG00000015222,169.3483442855302,0.119967,20.3163,353.49075625000006,6.57184025
ENSMUSG00000032479,151.8393943918011,0.0448286,6.80672,1.04921125,0.2058306875
ENSMUSG00000055407,163.41881502350606,0.0842474,13.7676,19.558524431250003,0.894575665625
ENSMUSG00000019996,148.41086429933515,0.0548381,8.13857,4.5949825,0.8673521874999999
ENSMUSG00000018411,148.80988943488944,0.0843956,12.5589,18.207413125,7.7949625
ENSMUSG00000028890,123.27585221159734,0.0371757,4.58286,223.90655399374998,3.0160642355625
ENSMUSG00000029267,119.32837095442771,0.00368599,0.439843,11.098732312499997,2.795895125
ENSMUSG00000036639,125.30091102025885,0.00258971,0.324492,0.7193395,1.2897565000000002
ENSMUSG00000005667,127.75137817292024,0.000466389,0.0595818,8.819661875,3.563680624999999
ENSMUSG00000029009,142.88963204044867,0.0460163,6.57525,7.737975625,0.36772413750000005
ENSMUSG00000024905,108.99356516745765,0.000686427,0.0748161,0.5,0.02402193125
ENSMUSG00000031337,132.28479233891954,0.00206109,0.272651,68.95455,2.2387056874999995
ENSMUSG00000020585,136.0416413582562,0.0309386,4.20894,2156.8125,133.5836875
ENSMUSG00000003810,155.40217946677612,0.0585271,9.09524,362.2029375,6.645913125
ENSMUSG00000028158,145.76666144233073,0.0083395,1.21562,24.820875625,1.4230476875000002
ENSMUSG00000024939,111.29730246998905,0.0109034,1.21352,43.02501875,4.3101575
ENSMUSG00000064068,143.56487086840875,1.62E-05,0.00233059,0.47672625,0.11279975
ENSMUSG00000038982,138.19234540039588,0.00221652,0.306306,67.88014375,16.42905125
ENSMUSG00000042784,203.1567725168687,4.54E-05,0.00921975,0.0,0.0
ENSMUSG00000064156,125.9544358377269,0.00157338,0.198174,0.0,0.0
ENSMUSG00000059908,136.38636902914925,0.00130069,0.177396,0.257696875,0.06669
ENSMUSG00000078688,112.95267058650514,0.0057144,0.645456,0.0,0.0
ENSMUSG00000041333,146.2975529447864,0.000262022,0.0383332,0.0,0.0
ENSMUSG00000058523,159.1504783995361,0.00106627,0.169698,0.125,0.014722625
ENSMUSG00000051355,136.70428673118408,0.000170552,0.0233152,260.4766875,95.83233125
ENSMUSG00000056342,138.55261506156776,0.010441,1.44664,180.230682375,1.478085279
ENSMUSG00000023921,158.49146993851969,0.0284602,4.51069,498.4839375000001,14.074431874999998
ENSMUSG00000041939,109.51361988959042,0.00378538,0.41455,0.0,0.0
ENSMUSG00000023341,128.74185471335483,1.01E-06,0.000129948,3.1503266875000002,0.12348118749999999
ENSMUSG00000025025,135.72072982936427,0.0149064,2.02311,26.857054497279233,0.5195678536186245
ENSMUSG00000019982,110.46597649920803,0.00085146,0.0940575,0.0,0.0
ENSMUSG00000025912,118.22018395459844,0.000700195,0.0827772,8.011119275,1.3002547093749999
ENSMUSG00000017861,129.447043497497,0.0113113,1.46422,0.0,0.0
ENSMUSG00000002100,121.21473837698392,0.000938251,0.11373,4.813252266375,0.109595477715
ENSMUSG00000022346,142.10764769844147,0.0663507,9.42897,0.5858102838284438,0.05266403464858563
ENSMUSG00000044597,113.10305363134236,0.000445765,0.0504175,0.0625,0.0028858375
ENSMUSG00000040435,134.0928618454088,0.0068003,0.91187,5.8947125,0.20546
ENSMUSG00000015312,98.95422911219943,0.00411056,0.406758,1.281090625,0.2687555625
ENSMUSG00000032508,144.01979058487586,0.0426121,6.13699,0.78346,0.421006
ENSMUSG00000027201,143.86777661235882,0.0498852,7.17688,229.74500625,8.164086874999999
ENSMUSG00000000435,136.18037580289524,0.00306257,0.417062,0.1875,0.01021675625
ENSMUSG00000035923,123.11890277436986,0.00108902,0.134079,0.0,0.0
ENSMUSG00000018830,153.0347499413008,0.0793077,12.1368,0.0,0.0
ENSMUSG00000020908,131.48950438089526,0.000182456,0.023991,0.30363875,0.005363093750000001
ENSMUSG00000057003,141.5073173617537,0.0417763,5.91164,0.0,0.0
ENSMUSG00000022443,129.36620138985683,0.0136759,1.7692,0.0,0.0
ENSMUSG00000061086,127.06566985117881,0.003317,0.421477,1.27859375,0.42549875
ENSMUSG00000059741,136.61680458306813,0.0112172,1.53246,0.0628925,0.0070396875
ENSMUSG00000020469,131.22806627459266,0.000218095,0.0286202,0.0,0.0
ENSMUSG00000061816,134.92241384935627,0.00611078,0.824482,0.12484625,0.0340143125
ENSMUSG00000090841,156.0601066949697,0.106651,16.644,0.1824638137875,0.06520214175125001
ENSMUSG00000013936,146.55292363756834,8.63E-05,0.0126503,0.051595749999999996,0.0916995
ENSMUSG00000030672,130.4220892986161,0.00532934,0.695063,1.4834487499999998,1.259033125
ENSMUSG00000022272,150.19364429433932,0.0077438,1.16307,11.637506250000001,0.16899425
ENSMUSG00000042678,131.46361252858225,2.49E-06,0.00032732,6.7864965,0.30782798749999996
ENSMUSG00000018417,156.99336009323497,0.0288148,4.52375,0.0,0.0
ENSMUSG00000017774,131.41585482024638,0.00730033,0.959383,0.0,0.0
ENSMUSG00000024300,141.55704419576156,0.000307698,0.0435569,0.0,0.0
ENSMUSG00000034593,161.74552128371954,0.075901,12.2766,0.0,0.0
ENSMUSG00000025885,151.27103898418733,0.0535738,8.10417,18.648293125,0.76624925
ENSMUSG00000033577,135.53384824090185,0.00305414,0.413939,5.148181875,0.5534960625
ENSMUSG00000030761,150.50468297675255,0.00642764,0.967395,1.7404781249999999,0.5412770625
ENSMUSG00000004677,132.56732063496838,0.0119286,1.58134,56.51129374999999,0.81170375
ENSMUSG00000026697,154.45828022355133,0.00810292,1.25156,7.1875,0.38003037500000003
ENSMUSG00000009471,137.45097799660357,0.00222778,0.306211,0.0,0.0
ENSMUSG00000026459,125.2995408905976,0.00498193,0.624234,0.8125,0.0572876875
ENSMUSG00000024049,115.92750221017623,0.000919648,0.106613,3.0053678125000003,0.060823541875000005
ENSMUSG00000031461,140.5934306426715,0.000666944,0.0937681,0.2585875,0.067098125
ENSMUSG00000019907,140.12673653424324,0.0651846,9.13411,0.0,0.0
ENSMUSG00000010505,138.9308675065372,0.0230398,3.20094,0.0,0.0
ENSMUSG00000061911,152.0910173380188,1.26E-05,0.00191821,2.7390143750000004,0.44597956250000004
ENSMUSG00000002881,140.4662253788676,0.0211164,2.96615,0.7928832499999999,0.36484856250000003
ENSMUSG00000025402,132.41885937158438,0.00920573,1.21901,1.13732768125,0.5695309875
ENSMUSG00000061315,153.8872223099369,0.107395,16.5267,7.952586875,0.12045041875000001
ENSMUSG00000022453,127.62191674659992,0.000333466,0.0425575,0.1365275,0.060816125
ENSMUSG00000021640,108.11865914224772,0.00100038,0.108161,0.0,0.0
ENSMUSG00000071203,130.85893984124806,0.00315072,0.4123,2.862374375,0.054820837500000004
ENSMUSG00000078942,136.17146782551558,0.000797886,0.108649,0.0,0.0
ENSMUSG00000082229,167.23721451590305,0.0944885,15.802,3895.0,168.702
ENSMUSG00000059119,137.61757196829572,0.0235055,3.23478,0.229584375,0.43876125
ENSMUSG00000027438,158.2300155860445,0.125952,19.9294,18.599297500000002,0.6415427375
ENSMUSG00000025588,159.33595259564603,0.000429805,0.0684834,3.358278125,0.288690625
ENSMUSG00000051147,131.92083873997944,0.00199569,0.263273,1.0112875,0.07038625
ENSMUSG00000056426,138.20865175983855,0.000318767,0.0440564,0.0,0.0
ENSMUSG00000041120,156.7185161441757,0.00373555,0.585431,6.78441875,4.3388391875
ENSMUSG00000017119,130.55673082296215,0.000166627,0.0217543,52.542160548125,1.66855118694375
ENSMUSG00000039542,121.38674001489886,0.0157191,1.90808,2.7362875,0.362045875
ENSMUSG00000022762,135.57617860741368,0.0728717,9.87962,211.5728625,6.179813750000002
ENSMUSG00000015950,135.23224659158268,0.000238468,0.0322486,0.022761212500000003,0.006198955625
ENSMUSG00000026480,142.17153206951664,0.00119745,0.170243,19.892564999999998,0.8153166437500001
ENSMUSG00000071715,122.75687175421851,0.00230864,0.283401,0.7775158125,0.19628993749999998
ENSMUSG00000032475,121.1910032330822,0.000268996,0.0325999,11.146225625000003,2.7267196875
ENSMUSG00000066877,129.65994147986035,0.000351161,0.0455316,0.40325812499999997,0.2111329375
ENSMUSG00000026234,146.99875581770425,0.0775726,11.403,33.203914375000004,6.784606875000001
ENSMUSG00000020647,136.75100697085708,0.022932,3.13598,13.522300000000001,3.9733140625
ENSMUSG00000005886,126.21804675551671,0.0310409,3.91792,149.294319233095,1.88397906894775
ENSMUSG00000027678,130.6299263131487,0.017702,2.3124,25.04055,0.34481875000000006
ENSMUSG00000033585,144.50973666304904,0.137445,19.8621,11470.25,323.06481249999996
ENSMUSG00000040138,133.33403765292542,9.44E-05,0.0125898,57.75,3.2888975
ENSMUSG00000005125,149.78007204175188,0.0545746,8.17419,1.3701375e-08,1.0343375e-08
ENSMUSG00000014294,143.76318630389196,0.0475542,6.83654,3481.2443749999998,918.18025
ENSMUSG00000029632,150.67516988834464,0.0687637,10.361,4909.7387499999995,1900.9087499999998
